,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Unnamed: 12,Sentiment
2107,2107,2022-03-11 08:46:37,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 610,369 na ang nakatanggap ng first dose sa Bataan habang 571,412 naman ang fully vaccinated na. Nasa 134,704 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/Ii8q3djAnZ",,,0.0,1.50208353851392e+18,,1
2108,2108,2022-03-10 18:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Hindi nagkukulang ang COVID-19 vaccination supply sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/6JMfedZa9l",,,0.0,1.50186041692576e+18,,1
2109,2109,2022-03-10 17:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Magtutulungan ang public at private hospitals sa COVID-19 vaccination drive ng mga 18-years-old and above.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/DbAKMGaqTn",,,0.0,1.50184531675201e+18,,1
2110,2110,2022-03-10 16:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Inilalapit na ng lokal na pamahalaan ng Bansalan, Davao del Sur ang mga bakuna sa mga barangay upang mas marami pang maproteksyunan laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VOwuaRPEE9",,,0.0,1.50183776321309e+18,,1
2111,2111,2022-03-10 16:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Kumustahin ang ikaapat na Bayanihan Bakunahan laban sa COVID-19.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Bqm5EMVSIW",,,0.0,1.50183021674158e+18,,1
2112,2112,2022-03-10 15:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Basahin ang update ni Mayor Quirina Sarte ukol sa bilang ng mga nabakunahan sa Bansalan, Davao del Sur.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/0J8tkIZ5M7",,,0.0,1.50182266535039e+18,,1
2113,2113,2022-03-10 14:11:24,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 11 March: https://t.co/EqLzmDEQK9

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas See less https://t.co/kFKR7imi2E",,,0.0,1.50180288362461e+18,,1
2114,2114,2022-03-10 11:12:34,PNPBenguetBuguias,2516729430,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Protektado tayo kung lahat Bakunado.
BIDA LAHAT SA RESBAKUNA!
LIBRE NA,PROTEKTADO KAPA!
#PNPKakampiMo 
#WeServeAndProtect 
#TeamPNP 
#BIDABakunation https://t.co/BvUGJVnDnI",,,0.0,1.50175787866302e+18,,1
2115,2115,2022-03-10 09:37:41,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 178,214 na ang nakatanggap ng first dose sa Olongapo habang 161,574 naman ang fully vaccinated na. Nasa 32,029 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/fubOH7cQGf",,,0.0,1.50173400328761e+18,,1
2116,2116,2022-03-10 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,537 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,699 na ang nakakumpleto ng dalawang doses at 50,800 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/jK3XiH4i4Z",,,0.0,1.50172452017598e+18,,1
2117,2117,2022-03-09 15:39:32,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 10 March: https://t.co/m2czLwGWqB

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/S6CA914sXx",,,0.0,1.50146267706309e+18,,1
2118,2118,2022-03-09 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,317 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,219 na ang nakakumpleto ng dalawang doses at 50,644 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/b1QXIBjmoN",,,0.0,1.50136213245311e+18,,1
2119,2119,2022-03-08 13:43:44,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 9 March: https://t.co/ONb54ZgJJQ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/nabGJZFQ3g",,,0.0,1.50107114455605e+18,,1
2120,2120,2022-03-08 08:00:41,CORDS X,1.14440660362331E+018,,-1.0,tl,<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>,"TAN-AWA : Pahinumdom sa dunay plano magpabakuna sa dakbayan sa Cagayan de Oro karong adlawa, Marso 8, 2022, 

https://t.co/gsO3d3Gqbj

Source: Cagayan de Oro City Philippines fb page

#CORDSX
#RESBAKUNA
#BIDABakunation
#CagayanDeOro",,,0.0,1.50098481506727e+18,,1
2121,2121,2022-03-08 08:00:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,090 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 200,772 na ang nakakumpleto ng dalawang doses at 50,533 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/qMP5uorv0v",,,0.0,1.50098464854491e+18,,1
2122,2122,2022-03-07 14:47:42,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 8 March: https://t.co/apdAyEXFop

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/pveB8zq1qc",,,0.0,1.50072485502899e+18,,1
2123,2123,2022-03-14 10:47:35,Pj,581878342,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,nakapagpa-booster na rin ? #Moderna,,,0.0,1.50320114501118e+18,,1
2124,2124,2022-03-13 12:48:56,beshie,1.35660997782634E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bad cold kagabi pero walang lagnat. Ngayon medyo may leg pain. Booster shot side-effects watch #moderna,,,0.0,1.50286929568847e+18,,0
2125,2125,2022-03-13 06:40:03,Meeran Ayaz,754441838,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,itna dard to apno aur gairon nay nahi dia jitna #Moderna  nay day dia :( #Booster_Dose #COVID19,,,0.0,1.50277646392543e+18,,1
2126,2126,2022-03-08 23:34:46,zwergneun,8.98455484218446E+017,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @Impf_Info: #mRNA-Impfstoffe - #Moderna startet durch:

Chikungunya, Crimean-Congo hemorrhagic fever, Dengue, Ebola, Malaria, Marburg, L�",,,4.0,1.50121988384513e+18,,1
2127,2127,2022-03-08 18:12:03,Erwin,1.41161241103192E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Impf_Info: #mRNA-Impfstoffe - #Moderna startet durch:

Chikungunya, Crimean-Congo hemorrhagic fever, Dengue, Ebola, Malaria, Marburg, L�",,,4.0,1.50113867233858e+18,,1
2128,2128,2022-03-08 17:32:35,Eugene Mbauni,1.0481343971013E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,UKIMISS DATE YA CRUSH ?????#youngbillionairesclub #eugenembauni #ybcstudios #Nduthi #UnmistakablyTanqueray #EricOmondi #ForestRoadAssault #ForestRoad #Kinuthia #ClassWarLoading #Mpesa #ManyMen #8thMarch #Eldoret #khaligraphJones #Moderna #Fool #Weeknd #Saudi #Kericho https://t.co/WcWuGQPxZb,,,0.0,1.50112873666994e+18,,1
2129,2129,2022-03-08 15:24:56,Ariane,1.38151166681534E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @Impf_Info: #mRNA-Impfstoffe - #Moderna startet durch:

Chikungunya, Crimean-Congo hemorrhagic fever, Dengue, Ebola, Malaria, Marburg, L�",,,4.0,1.50109661450887e+18,,1
2130,2130,2022-03-08 15:09:26,LovelyHater,1.45919804823252E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Impf_Info: #mRNA-Impfstoffe - #Moderna startet durch:

Chikungunya, Crimean-Congo hemorrhagic fever, Dengue, Ebola, Malaria, Marburg, L�",,,4.0,1.50109271424235e+18,,1
2131,2131,2022-03-08 15:06:53,Der Rabendoktor,3021353674,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"#mRNA-Impfstoffe - #Moderna startet durch:

Chikungunya, Crimean-Congo hemorrhagic fever, Dengue, Ebola, Malaria, Marburg, Lassa fever, MERS, ...

https://t.co/UXU4deGjtV",,,4.0,1.50109207019439e+18,,0
2132,2132,2022-03-08 14:44:36,Star FM,2535195089,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,Shirkadda Moderna oo xarun ka furanaysa Nairobi https://t.co/Oh22OQepMj #Moderna https://t.co/14gaOkEHCT,,,0.0,1.50108646371428e+18,,1
2133,2133,2022-03-21 09:51:26,AWEESH,744741235,,-1.0,en,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,"2nd dose ✅

#TeamAntonel
#pfizer #pfizerkids 
#CSJDM
#SJDMPIO
#BIDAangMayDisiplina
#RESBAKUNA
#RESBAKUNA2022
#SanJoseñoBakunadoProtektado @ City College of San Jose del Monte https://t.co/l79rjESmBc",14.84622935,121.07810408,0.0,1.505723729740976e+18,,1
2134,2134,2022-03-21 10:00:00,Department of Health,186347409,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Sabay-sabay tayong mag-#GetVaxxedForGoodVibes! 🕺💃

Tara na’t magpa-register sa ‘yong LGU o pumunta sa pinakamalapit na vaccination site. 💪🏻

#GetVaxxedForGoodVibes with #RESBAKUNA! 

https://t.co/tWi9ZnUQtt",,,1.0,1.5057258849672684e+18,,1
2135,2135,2022-03-21 08:50:45,PIA Western Visayas,472528700,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PIADesk: Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon…",,,1.0,1.505708458368434e+18,,1
2136,2136,2022-03-21 08:50:36,PIA Western Visayas,472528700,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PIADesk: Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASol…",,,1.0,1.5057084207791145e+18,,1
2137,2137,2022-03-21 08:50:30,PIA Western Visayas,472528700,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PIADesk: Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExpl…",,,1.0,1.505708394329817e+18,,1
2138,2138,2022-03-21 08:13:14,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,411 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,705 na ang nakakumpleto ng dalawang doses at 52,262 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/tkzM4eU7Uf",,,0.0,1.5056990176486564e+18,,1
2139,2139,2022-03-21 08:10:24,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Bawat sulok ng mga probinsya sa Pilipinas, planong suyurin para makamit ang 70M na fully-vaccinated individuals.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Sguub9w2pI",,,0.0,1.505698300787585e+18,,1
2140,2140,2022-03-21 08:10:20,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/I64TwOqGdF",,,0.0,1.5056982837335283e+18,,1
2141,2141,2022-03-21 08:10:15,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/CcppfJi1A9",,,0.0,1.5056982634540687e+18,,1
2142,2142,2022-03-21 08:09:57,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/QJ3GOfcvbE",,,0.0,1.5056981912617288e+18,,1
2143,2143,2022-03-21 08:04:09,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kumustahin ang COVID-19 vaccination drive sa Angono, Rizal.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ggIpY2rQlU",,,0.0,1.5056967292321871e+18,,1
2144,2144,2022-03-20 15:35:47,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 21 March: https://t.co/XbB9zAVBWq

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/XOjoSkM88d",,,0.0,1.5054479980795003e+18,,1
2145,2145,2022-03-19 23:00:03,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Bawat sulok ng mga probinsya sa Pilipinas, planong suyurin para makamit ang 70M na fully-vaccinated individuals.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Gua0bD7L9r",,,0.0,1.505197413178364e+18,,1
2146,2146,2022-03-19 21:00:03,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Accredited vaccination cards ng iba't ibang bansa, maiging tinutukoy.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/O7nD7PtVul",,,1.0,1.505167213812146e+18,,1
2147,2147,2022-03-19 20:00:02,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Evusheld treatment ng Astrazeneca laban sa sintomas ng COVID-19, gaano ka-epektibo?
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/IWxy07SfrL",,,1.0,1.5051521103330304e+18,,1
2148,2148,2022-03-19 15:57:46,todobiranews,2977153027,,-1.0,tl,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"Ang laban sa COVID-19, kapag may bakuna, mas kaya!

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays
#ProtektadoTayoKungLahatBakunado",,,0.0,1.505091142987268e+18,,1
2149,2149,2022-03-19 14:00:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Ikalawang COVID-19 booster dose para sa may comorbidities, nais ng ilang eksperto isulong.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/5cvxHjtKZA",,,1.0,1.5050615062825329e+18,,1
2150,2150,2022-03-19 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,386 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,664 na ang nakakumpleto ng dalawang doses at 52,232 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/InMfCDnY1S",,,0.0,1.5049860081813504e+18,,1
2151,2151,2022-03-18 16:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kumustahin ang COVID-19 vaccination drive sa Angono, Rizal.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/dgpZ1aIlAd",,,0.0,1.5047368687173263e+18,,1
2152,2152,2022-03-18 16:22:24,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 19 March: https://t.co/03oQ6slc9E

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/tLvHLCd3s7",,,0.0,1.504734954139562e+18,,1
2153,2153,2022-03-18 14:50:46,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Ang laban sa COVID-19, kapag may bakuna, mas kaya!

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays…",,,1.0,1.5047118955590615e+18,,1
2154,2154,2022-03-18 11:36:47,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 179,718 na ang nakatanggap ng first dose sa Olongapo habang 163,051 naman ang fully vaccinated na. Nasa 34,138 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/eaFBGCY2yq",,,0.0,1.5046630764900147e+18,,1
2155,2155,2022-03-18 09:19:19,PIA Western Visayas,472528700,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PIADesk: Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolu…",,,1.0,1.5046284820261107e+18,,1
2156,2156,2022-03-18 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 209,119 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 204,246 na ang nakakumpleto ng dalawang doses at 52,093 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/NSDCOmWjk0",,,0.0,1.5046236198879685e+18,,1
2157,2157,2022-03-18 08:44:41,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/KylKUeCrNi",,,0.0,1.5046197677933486e+18,,1
2158,2158,2022-03-17 20:28:45,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Dapat na bang makampante sa COVID-19 ngayong ibinaba na sa Alert Level 1 ang maraming bahagi ng bansa? 🤔 

Hindi pa! Dahil kahit bumababa na ang mga kaso, may banta pa rin ng COVID-19 hangga’t may mga hindi pa bakunado.

#RESBAKUNA
#BIDASolusyonPlus
#BIDAAngMayDisiplina https://t.co/V5CNCFXUBK",,,0.0,1.504434564910891e+18,,0
2159,2159,2022-03-17 18:00:02,NYC,178367902,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kahit mababa na ang mga kaso ng COVID-19 sa bansa, mahalaga pa rin na magpa-booster shot para dagdag proteksyon laban sa COVID-19!

Get your jab now! Dahil ang #KabataangMayJabGoodJob!

#Resbakuna 
#BayanihanBakunahan
#BIDASolusyonPlus https://t.co/Q0iuf8LS18",,,0.0,1.5043971356047647e+18,,1
2160,2160,2022-03-17 15:57:36,todobiranews,2977153027,,-1.0,tl,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"Tuluy-tuloy ang Bayanihan Bakunahan! 🇵🇭

Tandaan, protektado lamang tayo kung lahat ay bakunado. 💪

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlu",,,0.0,1.5043663242811924e+18,,1
2161,2161,2022-03-17 15:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Cooperative sa pagpapabakuna laban sa COVID-19 ang mga kabataan sa Dinalupihan, Bataan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mLIj5y9OCW",,,1.0,1.5043593810428068e+18,,1
2162,2162,2022-03-17 15:20:37,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 18 March: https://t.co/d2youJUKVQ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/Te7WCOh9zA",,,0.0,1.5043570199142277e+18,,1
2163,2163,2022-03-17 13:00:00,@dswdserves,857545177,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"‼️ EXTENDED ANG BAYANIHAN HANGGANG HANGGANG MARCH 18 ‼️

Huwag maging kampante at siguraduhing may booster sina lolo't lola!  👴👵

Maagap at Mapagkalingang Serbisyo! ❤️
#DSWDMayMalasakit
#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus https://t.co/eHLLkjzeuf",,,1.0,1.504321632906539e+18,,0
