,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
1271,1271,2022-02-18 17:24:03,Ako Si Cecille,3537253932.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Navotas_City: Bukas, pupunta naman ang distribution teams sa sumusunod:
9:00AMNBBS Dagat-Dagatan
9:00AMNBBS Kaunlaran
9:30AMNBBS Proper�",,,1,1.49460360971541e+18
1272,1272,2022-02-18 17:07:49,Navotas City,150876668.0,Navotas_City,150876668.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Bukas, pupunta naman ang distribution teams sa sumusunod:
9:00AMNBBS Dagat-Dagatan
9:00AMNBBS Kaunlaran
9:30AMNBBS Proper
10:00AM San Rafael Village

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/p0gKbALeju",,,1,1.49459952355312e+18
1273,1273,2022-02-18 15:30:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kumustahin ang COVID-19 vaccination sa Veruela, Agusan del Sur.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/rHzoWVfo4X",,,0,1.49457490837381e+18
1274,1274,2022-02-18 12:36:02,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 19 February: https://t.co/96Vx87QhCr

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/rEqKogxW2K",,,0,1.49453112669386e+18
1275,1275,2022-02-18 09:00:00,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 202,345 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,836 na ang nakakumpleto ng dalawang doses at 48,187 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/OyjXnyu42U",,,0,1.49447676228533e+18
1276,1276,2022-02-18 08:43:58,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kumustahin ang COVID-19 vaccination sa Bayan ng Maragusan, Davao de Oro.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/1nOM79VzVp",,,0,1.49447272486073e+18
1277,1277,2022-02-18 08:43:53,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Alamin ang update sa COVID-19 vaccination at pagbibigay ng booster shots sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/P3PVPhiebm",,,0,1.49447270629254e+18
1278,1278,2022-02-18 08:43:48,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Tuluy-tuloy ang pagkumbinsi sa mga kababayan natin sa Bagumbayan, Sultan Kudarat na magpabakuna laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/NVlOiCEQhB",,,0,1.49447268583686e+18
1279,1279,2022-02-18 08:43:32,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Nationwide roll-out ng COVID-19 vaccine para sa edad 5 hanggang 11, sinimulan na.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/DEZxSQCKZ2",,,0,1.49447261821635e+18
1280,1280,2022-02-18 08:43:24,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Bakunahan para balik normal na ang mamamayan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/SXlykYQeni",,,0,1.49447258157073e+18
1281,1281,2022-02-18 08:43:19,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Magtulungan para maka-recover ang kabuhayan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Fe1kGNTPNG",,,0,1.49447256107736e+18
1282,1282,2022-02-18 08:40:12,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Ligtas, epektibo, at libre lang ang mga bakuna kontra COVID-19! Magpa-ResBakuna na para sa kalitgasan ng ating pamilya, komun�",,,3,1.49447177607135e+18
1283,1283,2022-02-18 08:39:47,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PIADesk: Hindi bakunado, hindi makakaboto. Fake news 'yan! 
Basahin: https://t.co/4q2dNHwmLn
#DismissDisinformation 
#RESBAKUNA #BIDABa�",,,1,1.49447167506831e+18
1284,1284,2022-02-17 23:30:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Tuluy-tuloy ang pagkumbinsi sa mga kababayan natin sa Bagumbayan, Sultan Kudarat na magpabakuna laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/QsrMtIqFue",,,0,1.49433331969721e+18
1285,1285,2022-02-17 23:00:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Alamin ang update sa COVID-19 vaccination at pagbibigay ng booster shots sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/NBTxBgUTsI",,,0,1.49432577018926e+18
1286,1286,2022-02-17 22:30:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kumustahin ang COVID-19 vaccination sa Bayan ng Maragusan, Davao de Oro.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Q2vEnLIBQp",,,0,1.49431821839508e+18
1287,1287,2022-02-17 22:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Nationwide roll-out ng COVID-19 vaccine para sa edad 5 hanggang 11, sinimulan na.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/AfuJbugW8f",,,0,1.49431066613543e+18
1288,1288,2022-02-17 20:57:32,Batangas PIO Capitol,746260297.0,batspiocapitol,746260297.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Samantala, magpapatuloy ang vaccination sa naturang age group bukas, ika-18 ng Pebrero, kung saan maaaring mag-walk-in.

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#ResbakunaKids
#BIDABakunation
#BIDASolusyon https://t.co/KmC9kASfos",,,0,1.49429494527205e+18
1289,1289,2022-02-17 19:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Magtulungan para maka-recover ang kabuhayan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/45P6kX7yzi",,,0,1.4942653679501e+18
1290,1290,2022-02-17 18:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Bakunahan para balik normal na ang mamamayan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/E08LEQ9Rt1",,,0,1.49425026832567e+18
1291,1291,2022-02-17 16:57:36,todobiranews,2977153027.0,,-1.0,tl,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"Ligtas, epektibo, at libre lang ang mga bakuna kontra COVID-19! Magpa-ResBakuna na para sa kalitgasan ng ating pamilya, komunidad, at bansa! ??

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus
#RESBAKUNAKids https://t.co/GTHRJe3uGI",,,0,1.49423456700743e+18
1292,1292,2022-02-17 16:56:10,Zamboanga City Mobile Force Company,1.14912642622376e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Ligtas, epektibo, at libre lang ang mga bakuna kontra COVID-19! Magpa-ResBakuna na para sa kalitgasan ng ating pamilya, komun�",,,3,1.49423420643143e+18
1293,1293,2022-02-17 15:46:09,Navotas City,150876668.0,Navotas_City,150876668.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Sa ngayon, Brgy. San Jose at Sipac naman po ang iniikutan ng ating vaccination team.

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/u3wkdpL12w",,,0,1.49421658403415e+18
1294,1294,2022-02-17 13:42:11,Zamboanga City Police Station 8,1727544205.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Ligtas, epektibo, at libre lang ang mga bakuna kontra COVID-19! Magpa-ResBakuna na para sa kalitgasan ng ating pamilya, komun�",,,3,1.49418538484619e+18
1295,1295,2022-02-17 13:31:40,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 18 February: https://t.co/YcGBZT94NP

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/l5WaFy1LGk",,,0,1.4941827421581e+18
1296,1296,2022-02-17 10:38:02,Department of Health,186347409.0,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ligtas, epektibo, at libre lang ang mga bakuna kontra COVID-19! Magpa-ResBakuna na para sa kalitgasan ng ating pamilya, komunidad, at bansa! ??

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus
#RESBAKUNAKids https://t.co/sDNT9GMCmL",,,3,1.49413904391059e+18
1297,1297,2022-02-17 09:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Hindi bakunado, hindi makakaboto. Fake news 'yan! 
Basahin: https://t.co/4q2dNHwmLn
#DismissDisinformation 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ https://t.co/zDchsckT1I",,,1,1.49411437354294e+18
1298,1298,2022-02-17 08:48:31,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Fake news na 'Haram' ang mga COVID-19 vaccine.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain
#DIsmissDisinformation https://t.co/bdKUT0zbHk",,,0,1.49411148229629e+18
1299,1299,2022-02-17 08:48:27,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Susuyurin ang buong Mindanao para mapabakunahan laban sa COVID-19 ang ating mga nag-aalangang kababayan.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/QY2z0qMmNA",,,0,1.49411146594687e+18
1300,1300,2022-02-17 08:48:17,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Sinovac at Sinopharm vaccines, nag-a-apply na ng EUA para mabakunahan ang mga bata na edad 12 to 17.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/SsYnGUKSwJ",,,0,1.49411142481756e+18
1301,1301,2022-02-17 08:48:10,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Malaki ang ambag ng mabilis na vaccination drive sa mabilis na pagbaba ng kaso ng COVID-19 sa Pilipinas.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/WveYPOUxAj",,,0,1.4941113937126e+18
1302,1302,2022-02-17 08:15:38,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 202,839 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 196,112 na ang nakakumpleto ng dalawang doses at 48,350 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/b3artvHoaT",,,0,1.49410320984535e+18
1303,1303,2022-02-17 08:00:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Fake news na 'Haram' ang mga COVID-19 vaccine.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain
#DIsmissDisinformation https://t.co/fSiJoZvtQo",,,0,1.4940992785995e+18
1304,1304,2022-02-17 07:00:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Susuyurin ang buong Mindanao para mapabakunahan laban sa COVID-19 ang ating mga nag-aalangang kababayan.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/ZXuRBnT8Cb",,,0,1.49408417811109e+18
1305,1305,2022-02-16 19:39:34,Batangas PIO Capitol,746260297.0,batspiocapitol,746260297.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Isinasagawa ang naturang aktibidad sa DREAM Zone, Capitol Compound, Batangas City, na itinalagang vaccination site ng Pamahalaang Panlalawigan.

February 16, 2022

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/YF1DnsmDcR",,,0,1.49391293885115e+18
1306,1306,2022-02-16 18:28:21,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Ang ating pamahalaang lungsod ay magbibigay po ng McDonald's Happy Meal sa mga batang 5-11 y.o. na nagpabakuna laban sa COVID-19 sa Navotas City Hospital at Tumana Health Center noong 7-11 Feb 2022. 

#NavoBakuna 
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/i3dzEbSVSB",,,0,1.49389501406554e+18
1307,1307,2022-02-16 11:47:24,PIA Central Visayas,355241992.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @PIADesk: Sinovac at Sinopharm vaccines, nag-a-apply na ng EUA para mabakunahan ang mga bata na edad 12 to 17.
#RESBAKUNA
#BIDABakunatio�",,,1,1.49379411273021e+18
1308,1308,2022-02-16 11:45:51,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 16 February: https://t.co/vPVEMbmgPt

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/WfK3lBMvyG",,,0,1.49379372102835e+18
1309,1309,2022-02-16 10:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Sinovac at Sinopharm vaccines, nag-a-apply na ng EUA para mabakunahan ang mga bata na edad 12 to 17.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/flHfqALne1",,,1,1.49376708516353e+18
1310,1310,2022-02-16 09:31:16,Navotas City,150876668.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"NAVOBAKUNA | Para po sa nakaschedule ng second doses sa PFDA kahapon (February 15) at ngayon (February 16), magwalk in lamang po ng 8am-12nn anumang araw ngayong linggo sa Daanghari Elementary School. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/f0klCxIRDI",,,0,1.49375985165864e+18
1311,1311,2022-02-16 09:06:09,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Malaki ang ambag ng mabilis na vaccination drive sa mabilis na pagbaba ng kaso ng COVID-19 sa Pilipinas.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/WveYPPbACj",,,0,1.49375353156777e+18
1312,1312,2022-02-16 09:05:57,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ligtas ang mga bakuna para sa chikiting.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/RanV246itN",,,0,1.49375348394567e+18
1313,1313,2022-02-16 09:00:01,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 202,345 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,836 na ang nakakumpleto ng dalawang doses at 48,187 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/XO57UfAaby",,,0,1.49375198758998e+18
1314,1314,2022-02-15 21:00:02,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Malaki ang ambag ng mabilis na vaccination drive sa mabilis na pagbaba ng kaso ng COVID-19 sa Pilipinas.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/mWLAaihz1L",,,0,1.49357079894629e+18
1315,1315,2022-02-15 19:44:23,Batangas PIO Capitol,746260297.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sang-ayon sa direktiba ni Governor DoDo Mandanas, tuloy-tuloy ang isinasagawang pagbabakuna sa mga indibidwal na kabilang sa iba't ibang priority groups.

#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/ecw5pYbxIi",,,0,1.49355176175141e+18
1316,1316,2022-02-15 19:35:34,Catbalogan City,8.68639590915101e+17,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RESBAKUNA KIDS VACCINATION

Para han mga nagpa-preregister han ira mga 5-11 years old nga kabataan:
Aadto it pambakuna ha SNS COVERED COURT, February 16, 2022 8:00 AM

#catbalogancity
#derechouswagcatbalogan 
#resbakunakasanggangbida 
#BIDABakunation #bayanihanbakunahan https://t.co/sPh3z1xPtl",,,0,1.49354954492755e+18
1317,1317,2022-02-15 18:22:12,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Recovered na pero may sintomas pa? Baka Long COVID �yan. 

Narito ang mga dapat mong malaman ukol sa Long COVID. 

Kasama ng Mask-Hugas-Iwas at Airflow, magpa-ResBakuna na! Magpa-booster dose na rin kung eligible ka na! 

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/ruIYSXuZ3Q",,,0,1.49353108132417e+18
1318,1318,2022-02-15 17:00:44,Navotas City,150876668.0,Navotas_City,150876668.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Binisita naman kanina ni Mayor @TobyTiangco ang mga batang nagpabakuna para personal na iabot ang libreng pagkain.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/G25Eif7Kjx",,,0,1.49351057875707e+18
1319,1319,2022-02-15 13:58:24,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 16 February: https://t.co/uUXr8hQ5pm

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/ReTn7afaNh",,,0,1.49346469344041e+18
1320,1320,2022-02-15 12:02:14,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 173,873 na ang nakatanggap ng first dose sa Olongapo habang 156,112 naman ang fully vaccinated na. Nasa 21,115 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/zieHXc4KoA",,,0,1.49343545868815e+18
1321,1321,2022-02-15 11:34:42,PIA MIMAROPA,472675929.0,pia_mimaropa,472675929.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Basahin ang POEA advisory sa link na ito: https://t.co/b30QonrcpR

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain",,,0,1.49342852843164e+18
1322,1322,2022-02-15 10:12:45,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ligtas ang mga bakuna para sa chikiting.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/RanV23PfrN",,,0,1.49340790480819e+18
1323,1323,2022-02-15 10:12:41,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Sumali sa Bayanihan Bakunahan!
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VQXwIf10YA",,,0,1.49340788948642e+18
1324,1324,2022-02-15 10:12:17,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"90% na ng target population ang COVID-19 vaccinated sa Dipolog City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/qmJARyoMSG",,,0,1.49340778731733e+18
1325,1325,2022-02-15 10:11:53,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Natatakot ka bang pabakunahan ang anak? Puwes, mas matakot sa long-term effect ng COVID-19 sa mga bata.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/fGvZeFOyHY",,,0,1.49340768549225e+18
1326,1326,2022-02-15 10:11:44,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"House-to-house COVID-19 vaccination, isinagawa para mapabilis ang pagbabakuna sa mga senior citizen at immunocompromised.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/wYmEmtUDsy",,,0,1.49340765137576e+18
